ELEM_KOD;TELEP_NEV;JARAS_NEV;MEGYE_NEV;REGIO_NEV;NAGYREGIO_NEV;VALUE;
1470;Kissikátor;Ózdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;25;
1492;Újszentiván;Szegedi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;32;
2612;Aparhant;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;36;
2617;Hajdúbagos;Derecskei;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;28;
2618;Békéssámson;Orosházi;Békés;Dél-Alföld;Alföld és Észak;32;
2623;Ládbesenyő;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;17;
2624;Nemesládony;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;42;
2627;Bőszénfa;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;26;
2628;Mezőhék;Mezőtúri;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;29;
2629;Kisbárkány;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;26;
2631;Rém;Jánoshalmai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;35;
2633;Abaújszolnok;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;7;
2892;Nagytótfalu;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;32;
2893;Bakonygyirót;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;26;
2894;Győröcske;Záhonyi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;24;
1081;Kiskunlacháza;Ráckevei;Pest;Pest;Közép-Magyarország;36;
1092;Maglód;Vecsési;Pest;Pest;Közép-Magyarország;40;
1101;Szihalom;Füzesabonyi;Heves;Észak-Magyarország;Alföld és Észak;28;
3356;Apaj;Ráckevei;Pest;Pest;Közép-Magyarország;27;
3366;Lébény;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;36;
3370;Rábacsécsény;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;40;
3373;Kismaros;Szobi;Pest;Pest;Közép-Magyarország;48;
3383;Dunaalmás;Tatai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;34;
3387;Egeralja;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;40;
3388;Patvarc;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;20;
3395;Bőny;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;37;
3402;Tokodaltáró;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;30;
3406;Ormosbánya;Kazincbarcikai;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;20;
3407;Csabaszabadi;Békéscsabai;Békés;Dél-Alföld;Alföld és Észak;31;
3410;Bocskaikert;Hajdúhadházi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;30;
2562;Gyál;Gyáli;Pest;Pest;Közép-Magyarország;41;
2579;Vitnyéd;Kapuvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;33;
2647;Csátalja;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;35;
2943;Tapolca;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;31;
2960;Pilisborosjenő;Pilisvörösvári;Pest;Pest;Közép-Magyarország;47;
2944;Gulács;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;29;
3045;Miskolc;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;30;
3052;Alsóörs;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;75;
2987;Torony;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;38;
2975;Magyaregregy;Komlói;Baranya;Dél-Dunántúl;Dunántúl;22;
2809;Ipolydamásd;Szobi;Pest;Pest;Közép-Magyarország;37;
2810;Nádudvar;Hajdúszoboszlói;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;27;
1408;Sénye;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;30;
1425;Apátfalva;Makói;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;37;
0227;Abaújvár;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;21;
0247;Csombárd;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;30;
0281;Miszla;Tamási;Tolna;Dél-Dunántúl;Dunántúl;28;
0323;Fajsz;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;35;
0547;Bő;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;32;
1264;Óbánya;Pécsváradi;Baranya;Dél-Dunántúl;Dunántúl;45;
1265;Zalahaláp;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;35;
1273;Horvátlövő;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;31;
1275;Gerde;Szentlőrinci;Baranya;Dél-Dunántúl;Dunántúl;28;
1276;Nagybakónak;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;23;
1277;Nagylak;Makói;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;40;
1279;Ópusztaszer;Kisteleki;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;28;
2919;Péterhida;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;31;
2922;Jánossomorja;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;35;
2923;Dalmand;Dombóvári;Tolna;Dél-Dunántúl;Dunántúl;38;
2924;Kesznyéten;Tiszaújvárosi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;13;
2929;Marcalgergelyi;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;36;
2931;Ipolyvece;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;21;
2932;Nemeskér;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;39;
0591;Vácduka;Váci;Pest;Pest;Közép-Magyarország;42;
0388;Szerecseny;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;35;
0376;Kiskinizs;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;34;
0377;Arnót;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;29;
0382;Ároktő;Mezőcsáti;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;19;
1326;Sóstófalva;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;24;
1345;Őrimagyarósd;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;60;
1347;Bucsa;Szeghalmi;Békés;Dél-Alföld;Alföld és Észak;27;
3348;Sátorhely;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;27;
1127;Nyírlugos;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;30;
2595;Nagybaracska;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;35;
2630;Inke;Csurgói;Somogy;Dél-Dunántúl;Dunántúl;23;
1622;Lipót;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;41;
3386;Balatonlelle;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;48;
3120;Hernádnémeti;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;23;
3121;Somogyaszaló;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;23;
3124;Visonta;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;38;
3128;Mikófalva;Bélapátfalvai;Heves;Észak-Magyarország;Alföld és Észak;30;
3132;Szabadkígyós;Békéscsabai;Békés;Dél-Alföld;Alföld és Észak;34;
3134;Mosdós;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;26;
3138;Lothárd;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;32;
3139;Tyukod;Csengeri;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;29;
3142;Bana;Komáromi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;37;
2447;Timár;Nyíregyházi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;27;
2448;Kemenessömjén;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;33;
1521;Marócsa;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;13;
1592;Jákó;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;20;
1496;Zebegény;Szobi;Pest;Pest;Közép-Magyarország;55;
1512;Osli;Kapuvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;44;
1569;Csikéria;Bácsalmási;Bács-Kiskun;Dél-Alföld;Alföld és Észak;29;
1471;Szálka;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;40;
1481;Bonyhádvarasd;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;24;
1537;Etes;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;18;
1586;Szentlőrinc;Szentlőrinci;Baranya;Dél-Dunántúl;Dunántúl;29;
0606;Újpetre;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;32;
0536;Csákberény;Móri;Fejér;Közép-Dunántúl;Dunántúl;38;
0565;Nemesgörzsöny;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;36;
2811;Öcs;Ajkai;Veszprém;Közép-Dunántúl;Dunántúl;34;
2878;Taktakenéz;Szerencsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;22;
2812;Drávacsepely;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;26;
2846;Nagypáli;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;38;
1553;Kővágószőlős;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;34;
1555;Sand;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;29;
1559;Patosfa;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;33;
1560;Gesztely;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;24;
1561;Zalkod;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;23;
0911;Tiszaeszlár;Tiszavasvári;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;15;
3057;Gölle;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;36;
1450;Dombrád;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;26;
1048;Bicske;Bicskei;Fejér;Közép-Dunántúl;Dunántúl;35;
3405;Hunyadfalva;Szolnoki;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;19;
1620;Záhony;Záhonyi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;31;
1976;Kerkáskápolna;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;40;
1728;Magyarszecsőd;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;35;
1800;Szamosangyalos;Csengeri;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;16;
1803;Hegyhátszentjakab;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;44;
1804;Karmacs;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;28;
1805;Sámod;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;25;
1807;Somogyfajsz;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;23;
1811;Nagycsány;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;21;
1813;Ácsteszér;Kisbéri;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;23;
1817;Gáborján;Berettyóújfalui;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;24;
1818;Baktakék;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;15;
1820;Jászberény;Jászberényi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;30;
1321;Tunyogmatolcs;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;34;
1322;Mihálygerge;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;26;
1323;Szentdomonkos;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;19;
1324;Tarnalelesz;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;20;
1328;Felsőegerszeg;Hegyháti;Baranya;Dél-Dunántúl;Dunántúl;29;
1330;Zalaszentlőrinc;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;34;
1331;Bicsérd;Szentlőrinci;Baranya;Dél-Dunántúl;Dunántúl;34;
1332;Almamellék;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;26;
3203;Keléd;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;27;
3204;Táplánszentkereszt;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;34;
3212;Bérbaltavár;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;30;
3213;Sérsekszőlős;Tabi;Somogy;Dél-Dunántúl;Dunántúl;26;
3214;Vindornyafok;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;45;
3217;Kál;Füzesabonyi;Heves;Észak-Magyarország;Alföld és Észak;26;
3221;Márkó;Veszprémi;Veszprém;Közép-Dunántúl;Dunántúl;40;
1642;Alsópetény;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;31;
1602;Monyoród;Bólyi;Baranya;Dél-Dunántúl;Dunántúl;30;
1604;Kunágota;Mezőkovácsházai;Békés;Dél-Alföld;Alföld és Észak;26;
1606;Szajla;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;23;
1608;Kispáli;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;36;
1609;Atkár;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;32;
1611;Pellérd;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;30;
1613;Rakacaszend;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;16;
1617;Szögliget;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;21;
1619;Ambrózfalva;Makói;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;33;
0676;Nagyszékely;Tamási;Tolna;Dél-Dunántúl;Dunántúl;30;
1027;Sé;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;48;
3158;Szentgotthárd;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;34;
1710;Füzér;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;30;
0744;Kocsord;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;33;
2679;Halászi;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;37;
1063;Őriszentpéter;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;38;
1650;Szaknyér;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;52;
0228;Hejőkürt;Tiszaújvárosi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;27;
2669;Báránd;Püspökladányi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;32;
2670;Csorvás;Békéscsabai;Békés;Dél-Alföld;Alföld és Észak;36;
2671;Abaújkér;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;24;
2910;Baks;Kisteleki;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;35;
2673;Rábagyarmat;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;29;
2674;Parasznya;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;26;
2527;Tolna;Tolnai;Tolna;Dél-Dunántúl;Dunántúl;32;
2532;Erdőbénye;Tokaji;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;21;
2559;Sümeg;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;33;
2563;Ibrány;Ibrányi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;30;
2594;Egyházasrádóc;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;29;
1163;Vasszentmihály;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;32;
1164;Felsőpáhok;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;32;
1167;Jánosháza;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;28;
1168;Diósberény;Tamási;Tolna;Dél-Dunántúl;Dunántúl;25;
1169;Hidasnémeti;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;25;
1174;Mezőnyárád;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;29;
2697;Nagyhódos;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;29;
2698;Csővár;Váci;Pest;Pest;Közép-Magyarország;37;
2699;Tótszentgyörgy;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;24;
2701;Váraszó;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;25;
2707;Nagysáp;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;27;
2708;Cakóháza;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;68;
2711;Nemesborzova;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;23;
1208;Gelse;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;25;
1209;Nyírtura;Nyíregyházi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;30;
1212;Letenye;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;27;
2857;Szabás;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;22;
3216;Sásd;Hegyháti;Baranya;Dél-Dunántúl;Dunántúl;31;
3232;Encsencs;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;27;
3280;Nagykorpád;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;23;
1475;Noszlop;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;34;
3334;Mőcsény;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;19;
3389;Nagydobsza;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;30;
0597;Csokonyavisonta;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;31;
0552;Szörény;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;31;
0559;Izsófalva;Kazincbarcikai;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;26;
0599;Kárász;Komlói;Baranya;Dél-Dunántúl;Dunántúl;21;
3325;Felpéc;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;36;
3211;Ötvöskónyi;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;25;
3229;Nyírábrány;Nyíradonyi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;23;
3293;Nagylózs;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;31;
3327;Alsószentmárton;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;22;
3318;Nagyrozvágy;Cigándi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;25;
3127;Szamosújlak;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;32;
3195;Debréte;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;52;
3135;Darány;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;26;
3086;Ráksi;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;35;
3176;Ököritófülpös;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;25;
3184;Gara;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;34;
1084;Nick;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;39;
2608;Cserdi;Szentlőrinci;Baranya;Dél-Dunántúl;Dunántúl;15;
1729;Rábaszentmiklós;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;43;
2576;Meggyeskovácsi;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;29;
2614;Nagysimonyi;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;30;
2245;Pécsely;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;37;
0643;Tiszadada;Tiszavasvári;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;28;
1554;Pénzesgyőr;Zirci;Veszprém;Közép-Dunántúl;Dunántúl;28;
2186;Darnózseli;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;36;
1304;Szamosszeg;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;34;
2995;Káld;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;31;
0797;Ispánk;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;43;
2770;Tékes;Hegyháti;Baranya;Dél-Dunántúl;Dunántúl;20;
1947;Kustánszeg;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;37;
2683;Iliny;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;18;
3263;Tornyiszentmiklós;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;25;
3041;Bakonyoszlop;Zirci;Veszprém;Közép-Dunántúl;Dunántúl;25;
1023;Egyházashetye;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;33;
2675;Rinyaszentkirály;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;19;
1292;Csaholc;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;21;
2774;Pap;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;28;
2703;Gyanógeregye;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;54;
0301;Szebény;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;33;
0324;Őrhalom;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;21;
3297;Kőröstetétlen;Ceglédi;Pest;Pest;Közép-Magyarország;31;
3304;Encs;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;22;
3200;Szentdénes;Szentlőrinci;Baranya;Dél-Dunántúl;Dunántúl;37;
3225;Szakácsi;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;4;
3323;Gödre;Hegyháti;Baranya;Dél-Dunántúl;Dunántúl;27;
3265;Mezőladány;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;23;
3282;Bugac;Kiskunfélegyházi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;21;
3289;Tar;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;23;
3241;Tengőd;Tabi;Somogy;Dél-Dunántúl;Dunántúl;28;
3275;Dég;Enyingi;Fejér;Közép-Dunántúl;Dunántúl;33;
0567;Gégény;Kemecsei;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;29;
3301;Szécsényfelfalu;Szécsényi;Nógrád;Észak-Magyarország;Alföld és Észak;30;
3302;Forráskút;Mórahalmi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;23;
3222;Külsősárd;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;29;
3269;Penyige;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;28;
3287;Csót;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;34;
3309;Alacska;Kazincbarcikai;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;26;
3223;Kakucs;Dabasi;Pest;Pest;Közép-Magyarország;34;
3278;Simonfa;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;25;
1242;Rákócziújfalu;Szolnoki;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;32;
3039;Legénd;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;29;
1437;Fülpösdaróc;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;31;
1699;Furta;Berettyóújfalui;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;28;
0971;Császló;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;27;
1498;Pecöl;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;33;
3011;Berzence;Csurgói;Somogy;Dél-Dunántúl;Dunántúl;25;
1416;Harc;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;31;
2218;Hejce;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;33;
1401;Őrtilos;Csurgói;Somogy;Dél-Dunántúl;Dunántúl;32;
2838;Kazár;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;26;
3398;Muraszemenye;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;23;
2048;Alsóberecki;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;29;
1888;Salköveskút;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;35;
2651;Olaszfalu;Zirci;Veszprém;Közép-Dunántúl;Dunántúl;33;
2963;Epöl;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;31;
2776;Kisszékely;Tamási;Tolna;Dél-Dunántúl;Dunántúl;49;
0788;Szőlősardó;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;25;
3291;Bér;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;16;
2328;Felsőszölnök;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;30;
2625;Szigetbecse;Ráckevei;Pest;Pest;Közép-Magyarország;42;
1040;Németbánya;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;37;
0747;Berkesz;Kemecsei;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;25;
2648;Barabás;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;19;
2010;Kőszegszerdahely;Kőszegi;Vas;Nyugat-Dunántúl;Dunántúl;34;
2686;Gyarmat;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;36;
3090;Gasztony;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;30;
1153;Magyardombegyház;Mezőkovácsházai;Békés;Dél-Alföld;Alföld és Észak;22;
0855;Tiszakanyár;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;29;
2778;Iharosberény;Csurgói;Somogy;Dél-Dunántúl;Dunántúl;27;
0330;Iklad;Aszódi;Pest;Pest;Közép-Magyarország;37;
0887;Apátistvánfalva;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;36;
2947;Döbrönte;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;39;
2233;Komlódtótfalu;Csengeri;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;33;
1327;Szigethalom;Szigetszentmiklósi;Pest;Pest;Közép-Magyarország;34;
1922;Ricse;Cigándi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;18;
2913;Tiszacsermely;Cigándi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;15;
0413;Töttös;Bólyi;Baranya;Dél-Dunántúl;Dunántúl;27;
1025;Farkasgyepű;Ajkai;Veszprém;Közép-Dunántúl;Dunántúl;42;
