ELEM_KOD;TELEP_NEV;JARAS_NEV;MEGYE_NEV;REGIO_NEV;NAGYREGIO_NEV;VALUE;
1239;Kistokaj;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;342;
1240;Vámosszabadi;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;253;
3229;Nyírábrány;Nyíradonyi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;409;
0884;Baskó;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;565;
1069;Bogdása;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;530;
0819;Bordány;Mórahalmi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;453;
0831;Hódmezővásárhely;Hódmezővásárhelyi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;476;
0862;Bársonyos;Kisbéri;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;406;
0873;Bakonycsernye;Móri;Fejér;Közép-Dunántúl;Dunántúl;403;
0875;Tát;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;389;
0910;Vácszentlászló;Gödöllői;Pest;Pest;Közép-Magyarország;356;
1897;Fehérgyarmat;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;423;
2092;Kisigmánd;Komáromi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;435;
3243;Kiskunhalas;Kiskunhalasi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;480;
0324;Őrhalom;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;437;
0702;Mucsi;Tamási;Tolna;Dél-Dunántúl;Dunántúl;516;
0900;Szalatnak;Komlói;Baranya;Dél-Dunántúl;Dunántúl;631;
1083;Olcsvaapáti;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;554;
1275;Gerde;Szentlőrinci;Baranya;Dél-Dunántúl;Dunántúl;403;
1279;Ópusztaszer;Kisteleki;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;417;
0744;Kocsord;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;358;
0758;Felsőregmec;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;299;
0773;Merenye;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;515;
0944;Gomba;Monori;Pest;Pest;Közép-Magyarország;344;
0955;Tomajmonostora;Kunhegyesi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;500;
2798;Nagyszekeres;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;452;
1406;Pápoc;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;1043;
2345;Kővágóörs;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;527;
0643;Tiszadada;Tiszavasvári;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;446;
0648;Nagyecsed;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;394;
0659;Dömös;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;431;
0458;Veszkény;Kapuvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;410;
0650;Átány;Hevesi;Heves;Észak-Magyarország;Alföld és Észak;398;
2437;Bár;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;427;
2621;Szigetmonostor;Szentendrei;Pest;Pest;Közép-Magyarország;367;
2623;Ládbesenyő;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;432;
2624;Nemesládony;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;632;
2628;Mezőhék;Mezőtúri;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;491;
3158;Szentgotthárd;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;400;
3159;Rédics;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;430;
0393;Cigánd;Cigándi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;374;
3201;Iszkaszentgyörgy;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;352;
3207;Teklafalu;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;443;
0267;Kántorjánosi;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;434;
1677;Székelyszabar;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;458;
1262;Sokorópátka;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;416;
1265;Zalahaláp;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;392;
2883;Alsószuha;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;421;
2310;Pankasz;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;410;
2502;Liszó;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;480;
2507;Somogyhatvan;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;392;
2866;Belecska;Tamási;Tolna;Dél-Dunántúl;Dunántúl;391;
3059;Mikosszéplak;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;490;
2892;Nagytótfalu;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;417;
2583;Hajmás;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;347;
3277;Kocsér;Nagykőrösi;Pest;Pest;Közép-Magyarország;530;
0664;Jobaháza;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;340;
0854;Őrbottyán;Váci;Pest;Pest;Közép-Magyarország;353;
1243;Fedémes;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;571;
2374;Bakonybél;Zirci;Veszprém;Közép-Dunántúl;Dunántúl;476;
2384;Gyóró;Kapuvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;449;
3009;Csikóstőttős;Dombóvári;Tolna;Dél-Dunántúl;Dunántúl;447;
2835;Tiszaújváros;Tiszaújvárosi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;504;
2837;Apácatorna;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;596;
3031;Zalalövő;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;445;
3143;Husztót;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;824;
0575;Vécs;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;582;
0756;Garé;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;395;
3267;Rinyakovácsi;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;352;
0555;Nemeshany;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;458;
1560;Gesztely;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;379;
2514;Sárosd;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;355;
2876;Bágyogszovát;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;416;
3069;Kartal;Aszódi;Pest;Pest;Közép-Magyarország;336;
3075;Petrivente;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;439;
3076;Oroszlány;Oroszlányi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;448;
0415;Tárnok;Érdi;Pest;Pest;Közép-Magyarország;346;
1515;Zsana;Kiskunhalasi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;612;
1530;Kápolna;Füzesabonyi;Heves;Észak-Magyarország;Alföld és Észak;388;
0248;Zalacséb;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;421;
0258;Csesztreg;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;447;
0261;Sopronnémeti;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;419;
0290;Magyarszentmiklós;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;457;
0291;Balmazújváros;Balmazújvárosi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;402;
1001;Lulla;Tabi;Somogy;Dél-Dunántúl;Dunántúl;525;
1578;Tiszaörs;Tiszafüredi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;500;
1781;Tiszabecs;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;302;
1811;Nagycsány;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;423;
2462;Lovászhetény;Pécsváradi;Baranya;Dél-Dunántúl;Dunántúl;361;
2932;Nemeskér;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;492;
2299;Eperjes;Szentesi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;645;
2683;Iliny;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;612;
0576;Létavértes;Derecskei;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;376;
0968;Cégénydányád;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;418;
1350;Csikvánd;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;461;
1352;Szúcs;Egri;Heves;Észak-Magyarország;Alföld és Észak;460;
1543;Petőfiszállás;Kiskunfélegyházi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;568;
1662;Magy;Baktalórántházai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;379;
1853;Sajópálfala;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;416;
1682;Ordacsehi;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;475;
1884;Mezősas;Berettyóújfalui;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;545;
2550;Csárdaszállás;Gyomaendrődi;Békés;Dél-Alföld;Alföld és Észak;635;
2065;Márok;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;461;
2068;Okorág;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;530;
2083;Orbányosfa;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;707;
2085;Úrkút;Ajkai;Veszprém;Közép-Dunántúl;Dunántúl;404;
2130;Sárvár;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;440;
2917;Nagytőke;Szentesi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;686;
1623;Tiszaderzs;Tiszafüredi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;625;
0941;Várdomb;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;413;
1509;Baktüttös;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;420;
1536;Hajmáskér;Veszprémi;Veszprém;Közép-Dunántúl;Dunántúl;453;
1694;Mátyásdomb;Enyingi;Fejér;Közép-Dunántúl;Dunántúl;371;
1740;Zalaapáti;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;383;
1760;Liget;Komlói;Baranya;Dél-Dunántúl;Dunántúl;377;
1794;Nagyatád;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;513;
1795;Fürged;Tamási;Tolna;Dél-Dunántúl;Dunántúl;378;
1451;Kovácsszénája;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;772;
1634;Besnyő;Dunaújvárosi;Fejér;Közép-Dunántúl;Dunántúl;389;
1639;Nagybárkány;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;369;
0629;Újhartyán;Dabasi;Pest;Pest;Közép-Magyarország;404;
1400;Nyíracsád;Nyíradonyi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;392;
1440;Bodrogolaszi;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;459;
1453;Kömlő;Hevesi;Heves;Észak-Magyarország;Alföld és Észak;347;
1460;Lápafő;Dombóvári;Tolna;Dél-Dunántúl;Dunántúl;545;
3089;Felsőszenterzsébet;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;1067;
3189;Kunszállás;Kecskeméti;Bács-Kiskun;Dél-Alföld;Alföld és Észak;448;
3194;Pápa;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;473;
0614;Patalom;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;326;
1003;Liptód;Bólyi;Baranya;Dél-Dunántúl;Dunántúl;677;
1195;Dinnyeberki;Szentlőrinci;Baranya;Dél-Dunántúl;Dunántúl;684;
2741;Putnok;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;399;
0479;Rábacsanak;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;529;
0710;Tinnye;Pilisvörösvári;Pest;Pest;Közép-Magyarország;372;
0718;Sarud;Füzesabonyi;Heves;Észak-Magyarország;Alföld és Észak;530;
0903;Berkenye;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;374;
1095;Nikla;Marcali;Somogy;Dél-Dunántúl;Dunántúl;467;
2408;Jászivány;Jászapáti;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;583;
2409;Csengersima;Csengeri;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;386;
3334;Mőcsény;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;371;
3336;Szeged;Szegedi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;522;
3370;Rábacsécsény;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;422;
3377;Gyüre;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;346;
3399;Farád;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;392;
3414;Pilisjászfalu;Pilisvörösvári;Pest;Pest;Közép-Magyarország;311;
0991;Tuzsér;Záhonyi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;305;
3313;Zalaszentgyörgy;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;412;
3199;Súr;Kisbéri;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;408;
0461;Gelénes;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;392;
0465;Martonvásár;Martonvásári;Fejér;Közép-Dunántúl;Dunántúl;366;
0466;Mihályháza;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;418;
1423;Buják;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;427;
2386;Rátót;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;435;
0471;Nagyar;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;432;
0646;Füzérkajata;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;736;
0651;Kismányok;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;438;
0665;Hejőbába;Tiszaújvárosi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;293;
2785;Szolnok;Szolnoki;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;503;
2124;Sükösd;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;456;
2127;Prügy;Szerencsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;345;
2308;Pusztavacs;Dabasi;Pest;Pest;Közép-Magyarország;439;
2312;Szentgyörgyvár;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;531;
2503;Zsámbék;Budakeszi;Pest;Pest;Közép-Magyarország;334;
0963;Görcsönydoboka;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;533;
0983;Szemere;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;333;
1015;Torvaj;Tabi;Somogy;Dél-Dunántúl;Dunántúl;702;
1086;Ecseny;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;821;
1101;Szihalom;Füzesabonyi;Heves;Észak-Magyarország;Alföld és Észak;470;
1225;Füzesgyarmat;Szeghalmi;Békés;Dél-Alföld;Alföld és Észak;453;
2788;Hásságy;Bólyi;Baranya;Dél-Dunántúl;Dunántúl;534;
0281;Miszla;Tamási;Tolna;Dél-Dunántúl;Dunántúl;769;
0477;Szakoly;Nagykállói;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;386;
0660;Somogyszentpál;Marcali;Somogy;Dél-Dunántúl;Dunántúl;478;
1140;Mecsekpölöske;Komlói;Baranya;Dél-Dunántúl;Dunántúl;427;
0816;Tard;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;511;
0826;Nagygyimót;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;472;
1955;Gyügye;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;531;
2340;Nagytarcsa;Gödöllői;Pest;Pest;Közép-Magyarország;354;
2528;Alsószentiván;Sárbogárdi;Fejér;Közép-Dunántúl;Dunántúl;482;
2718;Nagykónyi;Tamási;Tolna;Dél-Dunántúl;Dunántúl;524;
2625;Szigetbecse;Ráckevei;Pest;Pest;Közép-Magyarország;414;
2649;Zirc;Zirci;Veszprém;Közép-Dunántúl;Dunántúl;418;
2659;Kercaszomor;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;767;
2679;Halászi;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;358;
3188;Répáshuta;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;454;
3191;Kunpeszér;Kunszentmiklósi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;446;
0425;Ecseg;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;436;
0427;Kamut;Békési;Békés;Dél-Alföld;Alföld és Észak;528;
0430;Püspökszilágy;Váci;Pest;Pest;Közép-Magyarország;402;
0808;Ináncs;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;364;
0815;Drégelypalánk;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;454;
2036;Pornóapáti;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;423;
2040;Gyömöre;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;423;
2224;Pánd;Monori;Pest;Pest;Közép-Magyarország;380;
2228;Ófehértó;Baktalórántházai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;404;
2232;Badacsonytomaj;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;504;
0688;Aranyosgadány;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;430;
3325;Felpéc;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;400;
3359;Felsőlajos;Kecskeméti;Bács-Kiskun;Dél-Alföld;Alföld és Észak;456;
3388;Patvarc;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;404;
3418;Alsóbogát;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;417;
3432;Pálosvörösmart;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;498;
3074;Sitke;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;422;
3093;Nagykanizsa;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;497;
1549;Basal;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;484;
1738;Alsómocsolád;Hegyháti;Baranya;Dél-Dunántúl;Dunántúl;498;
1894;Boldogkőújfalu;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;327;
2079;Und;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;443;
1167;Jánosháza;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;441;
1171;Báta;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;530;
1366;Királyhegyes;Makói;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;615;
1553;Kővágószőlős;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;422;
1936;Bábolna;Komáromi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;374;
0378;Ócsárd;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;380;
2829;Lábod;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;419;
2857;Szabás;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;308;
2888;Rimóc;Szécsényi;Nógrád;Észak-Magyarország;Alföld és Észak;410;
3326;Bélapátfalva;Bélapátfalvai;Heves;Észak-Magyarország;Alföld és Észak;391;
3337;Miklósi;Tabi;Somogy;Dél-Dunántúl;Dunántúl;661;
3340;Kishartyán;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;497;
2123;Homrogd;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;379;
2148;Nagydobos;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;329;
0413;Töttös;Bólyi;Baranya;Dél-Dunántúl;Dunántúl;478;
0418;Perőcsény;Szobi;Pest;Pest;Közép-Magyarország;652;
2344;Zaránk;Hevesi;Heves;Észak-Magyarország;Alföld és Észak;640;
0671;Nádasd;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;420;
1251;Dejtár;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;431;
1643;Tótkomlós;Orosházi;Békés;Dél-Alföld;Alföld és Észak;529;
2405;Nemeskolta;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;407;
2963;Epöl;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;415;
0769;Szőkéd;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;419;
0775;Óföldeák;Makói;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;366;
0747;Berkesz;Kemecsei;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;339;
0961;Pári;Tamási;Tolna;Dél-Dunántúl;Dunántúl;466;
1006;Szentimrefalva;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;613;
1027;Sé;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;355;
1118;Kisdér;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;607;
1175;Meszes;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;722;
0682;Csobánka;Szentendrei;Pest;Pest;Közép-Magyarország;328;
1822;Kaposmérő;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;367;
2587;Told;Berettyóújfalui;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;459;
2755;Pogányszentpéter;Csurgói;Somogy;Dél-Dunántúl;Dunántúl;395;
2756;Zalaszombatfa;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;784;
2948;Kerkabarabás;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;536;
1032;Vizslás;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;458;
1215;Hejőszalonta;Tiszaújvárosi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;306;
1558;Pusztazámor;Érdi;Pest;Pest;Közép-Magyarország;349;
1562;Somogysámson;Marcali;Somogy;Dél-Dunántúl;Dunántúl;406;
1621;Tanakajd;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;382;
1632;Felsőtárkány;Egri;Heves;Észak-Magyarország;Alföld és Észak;372;
1689;Zalaigrice;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;681;
1252;Ságújfalu;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;404;
0608;Ádánd;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;407;
0793;Kisapáti;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;442;
2372;Kótaj;Nyíregyházi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;340;
0767;Gyulaháza;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;356;
0849;Csenyéte;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;191;
0895;Tiborszállás;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;404;
2556;Hárskút;Veszprémi;Veszprém;Közép-Dunántúl;Dunántúl;372;
3011;Berzence;Csurgói;Somogy;Dél-Dunántúl;Dunántúl;393;
3012;Medgyesegyháza;Mezőkovácsházai;Békés;Dél-Alföld;Alföld és Észak;536;
3116;Hollóháza;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;588;
3121;Somogyaszaló;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;340;
0349;Vereb;Gárdonyi;Fejér;Közép-Dunántúl;Dunántúl;405;
0351;Visznek;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;492;
0352;Baja;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;510;
1151;Rádfalva;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;548;
1532;Szátok;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;292;
1533;Vasegerszeg;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;399;
3416;Kerepes;Gödöllői;Pest;Pest;Közép-Magyarország;373;
2497;Hernádszurdok;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;546;
2849;Zalaboldogfa;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;448;
0391;Csákánydoroszló;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;354;
0582;Vál;Martonvásári;Fejér;Közép-Dunántúl;Dunántúl;383;
2723;Bácsborsód;Bácsalmási;Bács-Kiskun;Dél-Alföld;Alföld és Észak;408;
2736;Segesd;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;406;
2747;Sárospatak;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;470;
2328;Felsőszölnök;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;504;
2333;Jászfényszaru;Jászberényi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;452;
2367;Balástya;Kisteleki;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;575;
1695;Tornyospálca;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;360;
3018;Kolontár;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;448;
0553;Kallósd;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;673;
1141;Halmajugra;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;350;
0701;Páprád;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;513;
0712;Hetvehely;Szentlőrinci;Baranya;Dél-Dunántúl;Dunántúl;359;
3425;Pétfürdő;Várpalotai;Veszprém;Közép-Dunántúl;Dunántúl;448;
1985;Nemespátró;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;691;
1987;Nagypall;Pécsváradi;Baranya;Dél-Dunántúl;Dunántúl;454;
2185;Somogyvámos;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;468;
2567;Hidvégardó;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;538;
1066;Városföld;Kecskeméti;Bács-Kiskun;Dél-Alföld;Alföld és Észak;402;
1059;Rum;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;370;
1250;Kisnána;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;526;
1257;Lenti;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;494;
1638;Tótszentmárton;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;436;
1640;Tótújfalu;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;705;
